504,33194
504,56168
504,349511
504,398583
504,761769
504,774344
504,1067681
504,1193283
504,1487803
504,1578734
601,23385
601,713702
601,901573
601,1025108
601,1140500
601,1537985
601,1781269
835,32481
835,516573
835,576412
835,722095
835,936848
835,1570989
835,1580849
868,17172
868,896573
868,1113922
868,1243646
868,1534023
868,1552406
868,1644696
951,505357
951,751941
951,1311048
951,1345314
951,1759570
951,1864041
951,1898087
966,157137
966,402017
966,557479
966,1047405
966,1322201
966,1555336
966,1651956
999,67286
999,124808
999,143663
999,268558
999,563979
999,607759
999,650433
999,655771
999,720570
999,819659
999,858703
999,933516
999,938670
999,1113367
999,1121808
999,1225668
999,1312692
999,1368157
999,1471614
999,1492286
999,1492416
999,1522514
999,1537448
999,1556762
999,1557786
999,1627397
999,1683416
999,1708804
1520,121990
1520,264516
1520,366624
1520,373471
1520,411505
1520,748692
1520,761135
1581,42260
1581,618157
1581,724019
1581,1596553
1581,1701023
1581,1843436
1581,1877338
1650,254279
1650,482403
1650,1177358
1650,1213518
1650,1274392
1650,1708385
1650,1771549
1751,185599
1751,416336
1751,421049
1751,470019
1751,512212
1751,608026
1751,803922
1751,838571
1751,983845
1751,1176536
1751,1286418
1751,1319713
1751,1345687
1751,1351676
1751,1367037
1751,1549461
1751,1669417
1751,1671827
1751,1770245
1751,1771804
1751,1858918
2143,19995
2143,182414
2143,186689
2143,336539
2143,395326
2143,408886
2143,450801
2143,502258
2143,518122
2143,628263
2143,657501
2143,718386
2143,759076
2143,875162
2143,1035619
2143,1128802
2143,1137350
2143,1201031
2143,1333631
2143,1402362
2143,1430529
2143,1517741
2143,1571217
2143,1709291
2143,1867601
2143,1894974
2143,1524105
2143,147672
2143,1665758
2143,1139118
2143,1199753
2143,8320
2443,212810
2443,446676
2443,585662
2443,738581
2443,792180
2443,930467
2443,1083408
2443,1301505
2443,1432470
2443,1603612
2443,1664923
2443,1853990
2443,341510
2443,1474521
2443,77225
2443,1615692
2443,505511
2443,1411591
2838,33186
2838,342784
2838,419501
2838,474276
2838,480432
2838,962661
2838,1195789
3300,33186
3300,342784
3300,419501
3300,474276
3300,480432
3300,962661
3300,1195789
3301,110523
3301,293794
3301,303903
3301,887597
3301,901148
3301,1537533
3301,1751163
3335,164128
3335,165455
3335,303577
3335,501673
3335,576665
3335,840763
3335,913044
3335,1208178
3335,1263971
3335,1391787
3335,1760298
3335,1900700
4055,263147
4055,486129
4055,938981
4055,968671
4055,1098389
4055,1103087
4055,1188736
4706,33841
4706,215842
4706,610540
4706,937599
4706,1119690
4706,1420648
4706,1659237
4886,176993
4886,271662
4886,518985
4886,552639
4886,959261
4886,1468146
4886,1747264
4899,232775
4899,488741
4899,599274
4899,1312376
4899,1331113
4899,1667924
4899,1710893
4986,206610
