106,40003
106,223682
106,1364048
320,9146
320,33304
320,1452891
347,127546
347,915386
347,1873303
567,92588
567,377674
567,1119770
612,391362
612,1633049
612,1728230
872,239852
872,1277289
872,1297359
1240,1182599
1240,1533563
1240,1593591
1259,248763
1259,1224806
1259,1719761
1592,999795
1592,1603449
1592,1807755
1736,49012
1736,78093
1736,1135842
2283,1572153
2283,1694037
2283,1766008
2291,203565
2291,866813
2291,1861984
2511,94178
2511,619460
2511,1620152
2641,48777
2641,900181
2641,985622
2661,91221
2661,206809
2661,276853
2661,342779
2661,362085
2661,423799
2661,576020
2661,1279806
2661,1281802
2661,1284056
2661,1291448
2661,1446454
2661,1593558
2661,1601135
2661,1623036
2661,1664325
2661,1702986
2661,1835398
2794,8438
2794,705204
2794,1632577
2880,120493
2880,1533724
2880,1903991
2946,637161
2946,843863
2946,1501049
3410,229279
3410,240582
3410,1074668
3471,498918
3471,1212298
3471,1544861
3474,601858
3474,1317743
3474,1794380
3698,743601
3698,1060127
3698,1182942
4189,296761
4189,1265573
4189,1582789
4331,1017195
4331,1205264
4331,1885445
4848,969953
4848,1364038
4848,1396422
5387,102132
5387,545698
5387,1873271
5709,1391485
5709,1590314
5709,1791708
5793,439272
5793,1088749
5793,1170811
5793,1923421
5821,417162
5821,694199
5821,1547115
5836,775684
5836,888771
5836,1025006
5906,14065
5906,137962
5906,174911
5906,196255
5906,197408
5906,306741
5906,313775
5906,318109
5906,332193
5906,335264
5906,337228
5906,355331
5906,357591
5906,433635
5906,460731
5906,599426
5906,611114
5906,649516
5906,671978
5906,680713
5906,701385
5906,916351
5906,943579
5906,951067
5906,963061
5906,971426
5906,1005909
5906,1009960
5906,1014674
5906,1048778
5906,1050881
5906,1098604
5906,1120306
5906,1144157
5906,1167589
5906,1228510
5906,1236845
5906,1242578
5906,1267207
5906,1274333
5906,1310193
5906,1338017
5906,1353387
5906,1396775
5906,1470377
5906,1483025
5906,1483840
5906,1483921
5906,1498935
5906,1533328
5906,1539820
5906,1589551
5906,1613132
5906,1658830
5906,1667974
5906,1673659
5906,1674272
5906,1805164
5906,1857386
5908,239852
5908,1277289
5908,1297359
6104,16311
6104,42244
6104,59354
6104,138057
6104,144044
6104,263914
6104,316126
6104,422947
6104,445727
6104,463376
6104,508143
6104,546337
6104,592067
6104,609438
6104,619046
6104,670713
6104,683677
6104,719540
6104,828378
6104,941054
6104,1090562
6104,1121227
6104,1139634
6104,1175821
6104,1272729
6104,1300921
6104,1301580
6104,1315707
6104,1371903
6104,1454812
6104,1461993
6104,1491628
6104,1513197
6104,1576538
6104,1647929
6104,1712680
6104,1742293
6104,1832293
6104,1874737
6104,1874880
6104,1906600
6348,13902
6348,37059
6348,144948
6348,197226
6348,217818
6348,239119
6348,278006
6348,294294
6348,315988
6348,338495
6348,422742
6348,494060
6348,507719
6348,699498
6348,713257
6348,764214
6348,764481
6348,789927
6348,806148
6348,810649
6348,820179
6348,862765
6348,876583
6348,910050
6348,1004958
6348,1068546
6348,1092459
6348,1173305
6348,1245175
6348,1299208
6348,1328349
6348,1476767
6348,1550997
6348,1587577
6348,1599898
6348,1698114
6348,1854563
6374,127546
6374,915386
