170,2,7
142378,4,1
212802,2,4
1003995,4,0
1125623,2,8
1640078,4,0
1640748,2,2
1756539,2,6
628,1,0
52601,2,18
537291,2,17
647989,1,0
859836,2,0
1021823,2,17
1214,1,0
518943,2,1
696721,2,7
1270050,1,0
1386737,2,7
1477036,1,0
1243,1,0
404706,1,0
549941,5,3
953795,2,12
1470646,1,8
1566751,1,6
1496,2,16
81042,2,15
104223,2,17
504382,2,18
596037,2,0
707607,2,17
1700711,2,19
1539,3,1
122598,3,1
587351,2,38
933996,3,1
1295702,3,0
1404928,3,1
1435526,3,1
1611098,3,0
1849229,2,9
1649,1,0
148825,1,1
821485,1,1
855251,1,1
1058321,1,1
1638103,1,1
1958,2,9
45282,2,5
575980,2,10
683680,2,8
708645,2,8
865715,2,0
1023860,2,10
1453921,2,10
2198,5,1
34543,1,0
91872,1,0
158845,5,0
465697,5,2
470155,1,0
790822,5,0
923593,1,0
972360,1,0
1010261,5,0
1139633,1,0
1141662,1,0
1219133,5,2
1280733,2,39
1298228,4,0
1351771,5,0
1441628,2,0
1609362,2,4
1620474,5,0
1735198,2,9
1818463,3,0
2305,1,0
141576,1,0
507044,2,4
765187,1,0
780499,1,1
1124280,2,1
2315,3,0
48696,3,1
250002,2,25
315210,2,5
640485,3,0
725432,4,0
778512,1,0
1766208,3,0
1792654,3,0
2786,2,6
260033,1,0
421086,3,2
600787,1,1
667351,3,4
767005,2,1
1652539,3,4
1720300,2,5
1747899,3,4
2803,1,0
67202,4,0
194218,4,0
281965,4,0
656895,4,0
1118211,4,0
3044,1,0
338189,1,1
445300,1,1
814049,1,1
1062883,1,1
1409281,1,1
3055,1,4
152175,1,1
491254,2,2
651807,1,3
851700,3,0
1405936,2,5
1518984,3,1
3920,2,19
213765,2,19
398689,2,16
497925,2,18
725966,2,20
1019301,1,1
1576210,2,18
1720444,3,1
3940,1,0
588218,6,1
606896,6,1
692351,6,1
789286,6,1
1742947,6,1
4164,2,0
777940,2,0
1101715,1,1
