8664,62638,1,8664,0
8664,1289866,2,8664,1
8664,319729,2,8664,3
8664,345053,2,8664,3
8664,771692,2,8664,3
8664,900720,2,8664,3
8664,1149062,2,8664,3
8664,1217818,2,8664,3
8664,1405955,2,8664,3
8664,1783887,2,8664,3
8664,1884911,2,8664,3
8664,779719,2,8664,4
8664,1642599,2,8664,4
8664,210727,2,8664,4
8664,1289915,2,8664,4
8834,149854,1,8834,0
8834,253729,1,8834,0
8834,318116,1,8834,0
8834,393145,1,8834,0
8834,727124,1,8834,0
8834,728575,1,8834,0
8834,831904,1,8834,0
8834,1286134,1,8834,0
8834,1316723,1,8834,0
8834,1399216,1,8834,0
8834,1675590,1,8834,0
8834,553860,1,8834,1
8834,38465,1,8834,1
8834,431185,1,8834,1
8834,536304,1,8834,1
9976,320538,1,9976,0
9976,537820,1,9976,0
9976,707137,1,9976,0
9976,1143956,1,9976,0
9976,106033,1,9976,1
9976,668906,1,9976,1
9976,44203,1,9976,1
9976,799879,1,9976,1
9976,1033830,1,9976,1
9976,1142003,1,9976,1
9976,356518,1,9976,1
9976,1185643,1,9976,1
9976,1430639,1,9976,1
9976,1450734,1,9976,1
9976,1562957,1,9976,1
22717,625024,1,22717,0
22717,627019,1,22717,0
22717,688664,1,22717,0
22717,712522,1,22717,0
22717,736699,1,22717,0
22717,982306,1,22717,0
22717,1250081,1,22717,0
22717,1412772,1,22717,0
22717,1477591,1,22717,0
22717,1528859,1,22717,0
22717,1572061,1,22717,0
22717,1627343,1,22717,0
22717,1822154,1,22717,0
25369,64784,1,25369,0
25369,206275,1,25369,0
25369,691157,1,25369,0
25369,826444,1,25369,0
25369,905979,1,25369,0
25369,1029813,1,25369,0
25369,1068120,1,25369,0
25369,1328298,1,25369,0
25369,1340874,1,25369,0
25369,1396582,1,25369,0
25369,1586042,1,25369,0
25369,1756042,1,25369,0
25369,1880606,1,25369,0
38465,8834,1,8834,1
38465,48326,1,8834,1
38465,50442,1,8834,1
38465,98702,1,8834,1
38465,219740,1,8834,1
38465,285404,1,8834,1
38465,349144,1,8834,1
38465,414936,1,8834,1
38465,482854,1,8834,1
38465,1199804,1,8834,1
38465,1242723,1,8834,1
38465,1368966,1,8834,1
38465,1919787,1,8834,1
38465,553860,1,8834,2
38534,241173,1,38534,0
38534,470022,1,38534,0
38534,665860,1,38534,0
38534,734412,1,38534,0
38534,833461,1,38534,0
38534,1033479,1,38534,0
38534,1267949,1,38534,0
38534,1365305,1,38534,0
38534,1473831,1,38534,0
38534,1601536,1,38534,0
38534,282049,1,38534,1
38534,1251751,1,38534,1
38534,1649335,1,38534,1
