489482,182940
489482,214637
489482,235868
489482,252804
489482,354432
489482,430981
489482,460673
489482,475981
489482,605646
489482,617284
489482,780158
489482,998176
489482,1004323
489482,1029763
489482,1038003
489482,1047093
489482,1321762
489482,1326340
489482,1477421
489482,1507977
489482,1537107
489482,1690743
489482,1730209
489482,1829393
547284,182940
547284,214637
547284,235868
547284,252804
547284,354432
547284,430981
547284,460673
547284,475981
547284,605646
547284,617284
547284,780158
547284,998176
547284,1004323
547284,1029763
547284,1038003
547284,1047093
547284,1321762
547284,1326340
547284,1477421
547284,1507977
547284,1537107
547284,1690743
547284,1730209
547284,1829393
617284,182940
617284,214637
617284,235868
617284,252804
617284,354432
617284,430981
617284,460673
617284,475981
617284,489482
617284,547284
617284,605646
617284,780158
617284,998176
617284,1004323
617284,1038003
617284,1047093
617284,1321762
617284,1326340
617284,1477421
617284,1507977
617284,1537107
617284,1690743
617284,1730209
617284,1829393
1029763,182940
1029763,214637
1029763,235868
1029763,252804
1029763,354432
1029763,430981
1029763,460673
1029763,475981
1029763,489482
1029763,547284
1029763,605646
1029763,780158
1029763,998176
1029763,1004323
1029763,1038003
1029763,1047093
1029763,1321762
1029763,1326340
1029763,1477421
1029763,1507977
1029763,1537107
1029763,1690743
1029763,1730209
1029763,1829393
